p1(s);p2(s);pdot1(s/s);pdot2(s/s);l1(mJy kpc²);l2(mJy kpc²);x(kpc);y(kpc);z(kpc);vx(km/s);vy(km/s);vz(km/s);seed;S1*A;S2*A;A;porb(days);b1(T);b2(T);m1(Msun);m2(Msun);porb_i;e_form;e;a(AU);ce;type1;type2;ID
0.0295714;23.2131;5.177879999999999e-20;3.71988e-17;62.3366;0.580938;-3.29697;3.79713;0.0205166;167.47;163.211;-2.95967;2979728869;1418980000000.0;30.3429;142.04;1.02396;132856.0;125274000.0;1.74697;2.22998;6.45551;0.634167;0.584445;0.0315002;1;13;13;1726
0.00524718;21.9913;2.67015e-21;1.8941e-19;3.56193;0.251397;-1.79624;2.19837;-0.0162421;194.951;121.461;-5.78548;2979785186;1006990000000.0;12.4232;100.799;0.406143;10928.1;6727800.0;1.36001;1.5704;6.20123;0.667808;0.436977;0.0153592;0;13;13;1727
0.112448;9.87711;8.71602e-17;8.49182e-15;58.1308;5.89448;-2.28427;-3.17124;0.0374114;-237.028;260.528;-22.4905;618340582;1157090000000.0;24.4746;115.824;0.384213;8802510.0;815794000.0;1.31549;1.27758;2.06708;0.352127;0.350722;0.01421;0;13;13;1728
0.0232913;5.38217;1.05275e-18;2.43801e-16;101.767;7.89222;0.284319;1.71689;-0.00564552;245.508;-37.165;-5.42507;1793290903;624170000000.0;7.69923;62.4795;1.91409;472069.0;140036000.0;1.55144;2.04084;11.1569;0.804971;0.794163;0.0462066;1;13;13;1729
0.108498;1.30717;1.36526e-16;1.94613e-15;0.37949;254.216;-3.05079;-2.02881;0.0942617;-220.173;194.783;-2.67676;1793302814;1261190000000.0;57.8151;126.245;0.115181;10988200.0;143839000.0;1.31508;1.27758;0.643334;0.187941;0.180537;0.00636467;0;13;13;1730
0.126944;40.52;1.7963700000000003e-18;5.73313e-16;0.449118;3.24749;3.46708;0.811504;-0.22655;15.026;-252.056;-2.24965;1793348622;2.0735;2.00133;21.2573;0.346896;1279160.0;443321000.0;1.34428;1.42439;2.14781;0.217265;0.192097;0.0135674;0;13;13;1731
0.0107944;25.4858;3.69256e-21;2.44605e-18;1.24381;4.17998;-4.30874;-1.53354;0.0279276;-25.1912;283.686;-11.4128;1793372460;1537040000000.0;24.4497;153.858;8.98854;18535.4;34308300.0;1.37758;2.22383;56.6311;0.859805;0.855724;0.129685;1;13;13;1732
0.241683;27.0714;8.53362e-19;9.52259e-17;0.140317;3.35378;5.11562;-0.451718;0.0216962;5.88944;-356.487;8.99587;1793391218;1.06288;1.05821;8.52419;1.20963;1263650.0;142518000.0;1.3175;1.27758;6.6716;0.495139;0.487362;0.0305323;0;13;13;1733
0.10299;11.0985;2.86016e-17;3.19922e-15;160.624;3.35249;-3.30195;6.72731;0.0491905;197.911;193.441;5.30742;1793414943;1728200000000.0;42.7305;172.993;0.150572;7934350.0;551787000.0;2.42238;1.27758;0.586327;0.0221732;0.0196376;0.00856713;0;13;13;1734
0.00938995;1.15561;2.5510200000000004e-18;3.24721e-16;1.27958;0.294476;0.749181;3.32838;0.274122;243.384;-43.9836;-9.56716;1793419198;44.922;6.48218;63.7276;0.406032;446028.0;62643400.0;1.35843;1.49334;2.31559;0.562425;0.551255;0.0152178;0;13;13;1735
0.0118036;3.11935;2.4865600000000002e-18;6.75544e-16;0.577698;12.1423;0.022434;0.492338;0.0343574;152.125;196.451;8.27216;1793422424;638212000000.0;8.28744;63.8851;0.100607;476750.0;142231000.0;1.36003;1.48015;0.877906;0.412937;0.295772;0.00599525;0;13;13;1736
0.539012;9.40709;6.35085e-18;1.11214e-16;0.058905;2.82497;-1.13835;-2.98436;0.0462062;-219.31;158.215;-9.64417;1793431681;225.706;13.0405;92.418;0.220794;5009190.0;88350500.0;1.32621;1.27758;1.86847;0.410966;0.296839;0.00983558;0;13;13;1737
0.00405666;24.6923;3.6335099999999995e-21;9.28518e-17;0.271312;26.9537;-3.0602;-3.49366;-0.18894;-188.415;272.871;2.13429;1793463560;1344350000000.0;14.7666;134.569;0.560575;11204.4;150170000.0;1.35954;1.51278;6.03962;0.753028;0.633373;0.0189136;0;13;13;1738
0.238488;9.10646;8.6175e-18;3.30992e-16;5.63211;0.0589236;1.0728;-0.363399;0.0189556;-67.8153;-216.621;36.4584;3663597664;13.6464;6.03794;48.1185;0.528416;3939440.0;154220000.0;1.3336;1.30315;2.95253;0.398755;0.386459;0.0176718;0;13;13;1739
0.00766647;13.6689;1.56217e-19;2.78712e-16;84.3419;6.04133;-1.43484;0.264965;-0.145752;44.2319;206.395;-29.275;4221945397;890186000000.0;10.9711;89.1077;26.073;99482.3;274704000.0;1.43066;2.40017;156.266;0.907291;0.907144;0.269256;1;13;13;1740
0.125743;19.1381;4.9926399999999994e-20;7.109660000000001e-18;0.301089;101.505;7.34107;0.11527;-0.1788;14.7334;-344.535;-11.1218;4222021860;0.0413249;0.041292;0.479444;1.13461;227264.0;36307500.0;1.34086;1.4248;6.67189;0.521654;0.501977;0.0298839;0;13;13;1741
0.0570159;17.9209;6.9194e-18;2.1997e-15;0.231775;20.56;-2.49156;7.60135;0.266759;190.978;125.314;-1.1134;97036805;69.1045;16.1736;167.924;0.542948;1770790.0;635256000.0;1.35062;1.51757;3.00948;0.263479;0.260978;0.0185061;0;13;13;1742
0.39606;29.9043;5.964180000000001e-18;4.52417e-16;1.69247;0.0183856;0.196646;10.4488;0.00166891;237.221;16.9568;-6.21481;97055264;224.27;16.1579;170.069;0.0765207;4115400.0;314188000.0;1.31445;1.27758;1.19526;0.0678909;0.0220864;0.0048455;0;13;13;1743
0.114406;14.9302;2.764e-18;3.61925e-16;1.04145;2.66454;6.91326;0.111069;-0.0256981;-65.1175;-226.092;0.0448602;97091911;0.135303;0.134872;1.19399;0.345842;2574340.0;214369000.0;2.42211;1.27758;1.55532;0.461123;0.395887;0.0149135;0;13;13;1744
1.02671;18.6521;1.10711e-17;2.01013e-16;0.0802431;5.62612;0.528127;2.08984;0.0225219;285.56;-87.6473;6.81016;97093127;11.5816;6.87221;60.1968;472.223;9224350.0;203886000.0;1.3;1.67315;2737.2;0.780278;0.780278;1.70652;0;13;13;1745
0.119797;47.8021;1.0463400000000001e-19;3.99949e-17;0.223538;0.844755;-0.118501;-1.89861;-0.111063;-261.534;66.4423;8.41096;323624404;43.6339;7.73874;69.5271;20.4665;326074.0;128510000.0;1.3;1.27758;110.462;0.528569;0.528561;0.200773;0;13;13;1746
0.0223264;31.2863;1.89473e-20;2.0599e-17;0.257339;0.706379;4.71714;-14.0729;-0.0208202;-253.614;-49.2762;-4.54431;323680210;34.5948;18.5263;208.824;5.27673;58926.5;82982000.0;1.35275;1.54318;29.0723;0.57064;0.570148;0.0845498;0;13;13;1747
0.0941463;5.63835;3.1749700000000004e-18;1.91606e-16;2.103;7.49547;2.4135;-2.31817;0.284616;-144.209;-165.051;-62.2776;1922199526;3.83388;3.53048;36.664;0.162947;1512860.0;91719900.0;1.31077;1.27758;1.27458;0.270995;0.19475;0.00801637;0;13;13;1748
1.23604;26.8091;2.94539e-17;6.44413e-16;0.470778;153.168;1.73324;3.88132;-0.053535;282.584;-32.7383;1.76805;1651433349;7.41746;6.21305;54.3398;0.8777;17385300.0;382214000.0;1.30002;1.27758;4.77499;0.225737;0.224144;0.0245985;1;13;13;1749
0.0306429;25.3367;4.03471e-19;3.29733e-16;0.691839;0.908175;1.29038;0.115425;0.913016;-9.55862;-203.303;-36.3101;1651439207;4.83333;4.02389;45.8659;0.205116;299281.0;258179000.0;1.34248;1.35804;1.79687;0.386123;0.26796;0.00947885;0;13;13;1750
0.0645537;1.05946;3.59569e-17;6.18626e-16;0.117997;1.5108;-0.13194;1.61477;-0.0398807;218.511;32.838;18.4031;1651470763;686688000000.0;12.728;68.7375;58.4062;4406440.0;80506900.0;1.33611;1.42683;317.553;0.940981;0.940979;0.413399;0;13;13;1751
0.0377998;41.1745;2.53251e-19;2.69452e-16;0.257293;188.932;1.63915;-0.389902;0.0303252;-94.4142;-258.652;36.2202;1651500071;104.3;5.08095;40.6134;0.0928353;277672.0;302952000.0;1.3382;1.28738;1.988;0.502427;0.181461;0.0055355;0;13;13;1752
0.0248509;6.96882;1.71361e-19;4.62186e-17;20.4635;9.244;3.26248;-2.02745;0.189547;-193.601;-181.043;-10.7493;1651560853;4.49753;2.68381;26.5906;0.48528;185652.0;58387600.0;1.36002;1.53595;6.73504;0.803748;0.658874;0.0172266;0;13;13;1753
0.130406;16.844;1.65225e-17;2.16505e-15;15.902;0.523893;1.12836;5.52034;-0.0718912;271.215;-140.193;10.0391;4250532587;11.4123;7.46212;77.6987;0.261664;4181560.0;548862000.0;1.3297;1.27758;1.50714;0.359115;0.338928;0.0110196;0;13;13;1754
0.0153368;0.0230617;7.68684e-15;1.47349e-12;3.17784;1.04513;-0.697178;16.4648;-1.14301;156.135;160.824;19.1054;1179393076;61.822;49.7354;348.036;69.7098;30697100.0;517181000.0;1.3;1.36744;382.729;0.869141;0.869141;0.459728;0;13;13;1755
0.0442185;43.9083;2.78564e-19;2.7295e-16;3.7181;4.25209;-0.0454807;-2.40721;-0.104967;-322.924;5.88094;-13.4741;2269739595;704649000000.0;7.84315;70.5354;1.04774;470755.0;374121000.0;2.31042;1.66796;4.28859;0.531148;0.511637;0.0319897;1;13;13;1756
0.214009;27.2276;2.25347e-17;2.9003e-15;32.3713;9.04796;-8.79205;5.76447;-0.184788;165.307;186.869;-5.35819;2269819205;3149210000000.0;57.6426;315.236;7.06446;6080900.0;855405000.0;1.33149;1.45027;38.6724;0.26675;0.266747;0.101336;0;13;13;1757
0.0731765;10.6828;3.0332699999999996e-20;3.94731e-18;0.0876179;1.62322;1.39151;0.0862486;-0.125285;56.6829;-123.148;57.8063;2733818173;14.1537;6.0334;43.6953;0.205264;135325.0;19862000.0;1.34399;1.38791;3.14323;0.52954;0.273338;0.00952001;0;13;13;1758
12.8102;18.8004;1.27572e-15;1.87842e-15;0.0150341;0.786827;1.96001;1.06226;0.0920812;174.066;-265.316;-32.7782;2733850805;4.26063;4.26018;37.6184;0.406362;356227000.0;613673000.0;1.2776;1.60842;2.57704;0.509257;0.48792;0.0152867;0;13;13;1759
0.0135682;44.8218;4.3371399999999997e-20;1.29127e-16;0.668683;0.220118;-5.40483;6.57142;-0.109893;224.48;248.532;8.24109;2733863510;2226620000000.0;32.5818;222.885;0.194879;69314.1;218320000.0;1.33021;1.27758;2.16247;0.434954;0.256808;0.00905471;0;13;13;1760
0.0017542;1.26042;3.928250000000001e-18;1.7323e-14;2.44765;7.05067;3.54299;1.74422;0.0662872;52.8686;-258.734;-82.6802;2733866259;228887000000.0;2.48953;22.9116;0.72326;242197.0;474594000.0;1.35583;1.54167;3.96889;0.493728;0.493686;0.0224807;0;13;13;1761
0.00422933;23.7282;2.0740099999999997e-21;3.35722e-23;0.838161;0.682709;-4.94249;4.50981;0.65782;103.594;148.678;-173.918;1308659998;1880910000000.0;18.1922;188.279;2.13909;10005.5;130679.0;1.65796;2.4237;12.4538;0.496957;0.474988;0.0519244;1;13;13;1762
2.74757;1.14971;1.54109e-15;6.49095e-16;0.302484;4.93693;-2.46027;1.26393;-0.0296256;132.888;196.7;17.4607;1308665005;21.4639;34.7882;111.016;0.140606;188255000.0;79021200.0;1.27774;1.27758;0.981561;0.570076;0.512876;0.00723475;0;13;13;1763
0.0622443;47.4819;2.5232899999999997e-20;1.67335e-17;1.58321;3.60558;2.78507;0.649955;-0.0171758;49.3779;-213.415;1.95162;1706940509;7.43546;3.30671;27.6182;11.2906;114309.0;91162900.0;1.34243;1.4953;62.2446;0.811465;0.810848;0.139447;0;13;13;1764
0.431019;37.9449;1.01975e-17;9.0288e-16;0.775262;6.37341;2.58563;1.76476;-0.0236324;199.282;-299.08;-9.33286;1706975575;4.2101;3.66476;32.4304;0.255852;9193260.0;536440000.0;2.30689;1.27758;1.37569;0.450012;0.34842;0.0120709;0;13;13;1765
0.92461;6.73386;7.03502e-17;5.22338e-16;3.2337;1.29551;-2.1064;-2.64344;0.0329999;-196.2;126.457;46.6803;3313499555;138.414;21.8594;109.128;1.35373;22680000.0;168103000.0;1.30157;1.27758;7.30885;0.269659;0.269377;0.0328438;0;13;13;1766
0.0518355;29.625;2.21819e-18;1.27309e-15;0.124949;15.4216;0.880068;1.30735;0.23812;188.178;-108.675;3.04188;1359353193;8.95029;5.23905;52.4593;1.10159;926669.0;567762000.0;1.34614;1.39394;6.53177;0.744373;0.728988;0.0292107;0;13;13;1767
0.134724;16.5589;2.16581e-18;2.66265e-16;4.58703;41.0998;-3.68771;5.29257;-0.0509083;188.468;171.179;0.770592;1359375139;1644520000000.0;52.201;164.616;3.60454;1449140.0;206415000.0;1.34838;1.56329;19.9427;0.295064;0.294967;0.0656982;0;13;13;1768
0.00660176;8.0746;2.7223500000000004e-18;3.57756e-15;8.12238;2.21642;1.86464;1.42127;-0.209001;184.08;-268.549;-31.1976;1359378353;30.3907;3.96088;39.7063;0.153853;375276.0;524164000.0;1.36004;1.46407;1.22412;0.634751;0.550281;0.00794275;0;13;13;1769
1.64002;10.7906;8.65682e-17;5.75777e-16;0.259984;5.76517;-1.70354;0.0961828;-0.0330358;-15.127;249.538;33.3107;1359407621;19.5513;14.908;94.169;0.276481;33274000.0;222066000.0;1.30256;1.27758;1.60423;0.041131;0.0380623;0.0113919;0;13;13;1770
1.24684;1.34134;7.78918e-17;8.45304e-17;0.240115;5.64338;3.35532;7.80913;0.0257568;222.369;-175.041;4.21803;1359414423;7.43771;7.4373;82.5563;1.43308;28727700.0;31327400.0;1.30183;1.27758;7.73942;0.362833;0.362409;0.0341161;0;13;13;1771
0.0341036;15.733;2.36402e-19;1.09284e-16;3.46186;0.314305;1.45008;1.99369;-0.0401534;169.722;-177.907;15.3792;990708105;468310000000.0;5.30835;46.8779;0.988856;259777.0;119855000.0;1.32136;1.27758;5.35352;0.296033;0.292492;0.0267071;0;13;13;1772
0.11972;20.6084;2.7193300000000002e-18;4.68979e-16;1.16302;29.3145;-0.328698;1.6203;0.110204;214.583;47.2643;-132.471;2328322532;37.8765;7.95517;72.0047;0.382855;1616570.0;295282000.0;1.34238;1.37438;2.37654;0.418769;0.382066;0.0143984;0;13;13;1773
0.318434;24.3773;1.13522e-17;8.69156e-16;0.74423;3.52492;-0.134614;-2.44579;-0.115501;-302.106;-33.2215;25.1914;2328491051;20.8088;8.03073;72.1672;3.04917;5230990.0;404161000.0;1.3;1.27758;16.4631;0.362066;0.361966;0.0564241;0;13;13;1774
0.109829;13.3176;1.97224e-17;2.44303e-15;60.3051;0.709623;-1.43541;-0.30343;-0.0503697;-28.7072;199.865;130.147;3592981476;143.811;12.0139;89.1215;0.156849;5977910.0;508983000.0;2.18489;1.27758;0.765261;0.378034;0.311688;0.00861106;0;13;13;1775
2.05551;4.23494;9.01947e-17;1.85884e-16;0.17486;0.490113;1.36474;-5.24567;0.0461478;-251.992;-168.405;-14.3335;3593005743;7.59885;7.56203;71.5458;6.30614;37203200.0;77372100.0;1.3;1.27758;34.0356;0.216105;0.216099;0.091591;0;13;13;1776
0.226107;45.9992;7.02253e-19;1.41644e-16;0.782176;22.1872;4.37024;1.90699;-0.327122;135.609;-211.29;1.30481;2408951381;1.54485;1.53741;16.9188;1.67831;1123580.0;229635000.0;1.30001;1.27758;9.10507;0.296008;0.294802;0.037896;0;13;13;1777
0.347717;18.5248;4.41298e-17;2.35304e-15;34.1232;0.622582;-6.30108;-5.412;-0.310599;-113.493;223.193;-4.02461;2905543813;2336730000000.0;26.7944;233.907;7.39043;11122500.0;598303000.0;1.30001;1.27758;39.8885;0.594897;0.594885;0.10181;0;13;13;1778
13.7572;2.42511;7.92394e-17;1.3994e-17;2.5023;0.0222077;1.32387;1.73002;0.208844;167.939;-196.531;11.2063;2905622646;4.88669;4.89099;47.6074;4.55785;92977000.0;16404900.0;1.27761;1.27758;25.0029;0.671976;0.671363;0.0735509;0;13;13;1779
